date, Wind power forecast, Ampirion zonal load forecast,OT
2016/6/8 22:00,454,19374.25,30.9
2016/6/8 23:00,459.5,17820.75,26.5
2016/6/9 0:00,419.75,16751.75,23.67
2016/6/9 1:00,402.75,16070,21.87
2016/6/9 2:00,379.25,15757.5,20.81
2016/6/9 3:00,352.25,15787,20.58
2016/6/9 4:00,324.5,16173.25,21.11
2016/6/9 5:00,290.75,17188.5,23.06
2016/6/9 6:00,259.5,20151,28.03
2016/6/9 7:00,231.25,22224.25,33.97
2016/6/9 8:00,205.5,23284,43.08
2016/6/9 9:00,186,23581,44
2016/6/9 10:00,170.75,23987.75,42.89
2016/6/9 11:00,163,24320,41.4
2016/6/9 12:00,166.5,24114.25,34.99
2016/6/9 13:00,187,23903,33.93
2016/6/9 14:00,228.25,23431.75,30.2
2016/6/9 15:00,285,23041,27.34
2016/6/9 16:00,335.75,22509,27.01
2016/6/9 17:00,363,22266.5,28.84
2016/6/9 18:00,359,22050.5,32.95
2016/6/9 19:00,339,21906.75,34.94
2016/6/9 20:00,316,21182.25,33.7
2016/6/9 21:00,302.75,20391,31.51
2016/6/9 22:00,303.75,19447,30.49
2016/6/9 23:00,315,17917.75,25.89
2016/6/10 0:00,329.75,16548.5,23.55
2016/6/10 1:00,355.25,15856,21.57
2016/6/10 2:00,387.5,15535.25,21.03
2016/6/10 3:00,413.75,15580,19.91
2016/6/10 4:00,435.25,15932.75,19.16
2016/6/10 5:00,454.25,16880.25,20.97
2016/6/10 6:00,478.25,19757.75,27.25
2016/6/10 7:00,505.75,21841.25,33.94
2016/6/10 8:00,530.75,23025,35.95
2016/6/10 9:00,556,23373.25,30.97
2016/6/10 10:00,584.25,23844,24.68
2016/6/10 11:00,611,24190.5,24.47
2016/6/10 12:00,635.75,23961.5,22.52
2016/6/10 13:00,657.25,23538.25,21.37
2016/6/10 14:00,671,22937.5,21.06
2016/6/10 15:00,674,22492,21.8
2016/6/10 16:00,659.5,22038.75,23.09
2016/6/10 17:00,609.5,21746,26.29
2016/6/10 18:00,534,21433.25,30.01
2016/6/10 19:00,455.5,20992.5,32.85
2016/6/10 20:00,381.5,20135.75,32.06
2016/6/10 21:00,336.5,19381,31.67
2016/6/10 22:00,308,18620.25,32.86
2016/6/10 23:00,280.75,17348.75,29.45
2016/6/11 0:00,170.75,16285.75,26.14
2016/6/11 1:00,153.5,15530.75,24.2
2016/6/11 2:00,139,15114.25,23.01
2016/6/11 3:00,128.25,14950.25,21.57
2016/6/11 4:00,121.25,14930.75,21.71
2016/6/11 5:00,111.25,14887,21.25
2016/6/11 6:00,96,15523.25,21.82
2016/6/11 7:00,76.25,16711.75,22.85
2016/6/11 8:00,60.25,18367.25,26.06
2016/6/11 9:00,52.5,19580.75,29.47
2016/6/11 10:00,52,20299,29.46
2016/6/11 11:00,53,20556.25,30.03
2016/6/11 12:00,54,20264.25,28.49
2016/6/11 13:00,53.5,19721.25,25.69
2016/6/11 14:00,57.75,19161,23.85
2016/6/11 15:00,66.5,18851,23.8
2016/6/11 16:00,81.5,18628.25,24.06
2016/6/11 17:00,97.5,18613.25,27.92
2016/6/11 18:00,114,18547.25,30.23
2016/6/11 19:00,134.75,18221.5,31.47
2016/6/11 20:00,157.75,17513,31.85
2016/6/11 21:00,185.5,17009.25,29.47
2016/6/11 22:00,215.25,16761.25,30.94
2016/6/11 23:00,232.5,15787.25,27.73
2016/6/12 0:00,269,14795,22.74
2016/6/12 1:00,255.75,14090.75,18.6
2016/6/12 2:00,238.75,13702,18.58
2016/6/12 3:00,220.25,13513.5,18.58
2016/6/12 4:00,199.25,13440.25,18.54
2016/6/12 5:00,175,13193.5,17.5
2016/6/12 6:00,148,13292.25,17.58
2016/6/12 7:00,124.5,13992.75,19.16
2016/6/12 8:00,108.25,15384.25,21.57
2016/6/12 9:00,100,16620.25,22.91
2016/6/12 10:00,101.75,17665.5,21.19
2016/6/12 11:00,108.25,18512,25.3
2016/6/12 12:00,117.5,18601.25,22.94
2016/6/12 13:00,130.25,18075.5,19.16
2016/6/12 14:00,142.75,17548.5,18.53
2016/6/12 15:00,157.25,17240.75,19.07
2016/6/12 16:00,173.5,17084,21.06
2016/6/12 17:00,192.25,17302.25,23.93
2016/6/12 18:00,216.75,17560.25,27.52
2016/6/12 19:00,247,17476.5,29.78
2016/6/12 20:00,280,17189.75,31.33
2016/6/12 21:00,313,16926.25,29.4
2016/6/12 22:00,338.25,16963,29.81
2016/6/12 23:00,351.75,15821.25,23.24
2016/6/13 0:00,306,15147.75,21.34
2016/6/13 1:00,302.5,14621.75,19.46
2016/6/13 2:00,292,14405.75,17.63
2016/6/13 3:00,280.5,14489.5,18.37
2016/6/13 4:00,273,14945.25,18.57
2016/6/13 5:00,264.25,16104.75,21.03
2016/6/13 6:00,252.75,19351.5,27.31
2016/6/13 7:00,241.75,21674.25,33.49
2016/6/13 8:00,228.25,22961.25,37.13
2016/6/13 9:00,215,23331.5,39.91
2016/6/13 10:00,207.25,23884.5,38.17
2016/6/13 11:00,208.25,24369,39.09
2016/6/13 12:00,222.75,24262.5,34.23
2016/6/13 13:00,243.75,24118.5,32.32
2016/6/13 14:00,270,23699.5,31.68
2016/6/13 15:00,296.75,23287,30.89
2016/6/13 16:00,311.25,22708.75,29.38
2016/6/13 17:00,306,22452.25,30.45
2016/6/13 18:00,287.75,22189.5,31.75
2016/6/13 19:00,277.25,21833.5,32.97
2016/6/13 20:00,273.75,20987.25,32.58
2016/6/13 21:00,283.25,20153,29.98
2016/6/13 22:00,297.25,19231.5,29.31
2016/6/13 23:00,307,17646,26.14
2016/6/14 0:00,296,16717,24.82
2016/6/14 1:00,301.25,16116.5,22.76
2016/6/14 2:00,296.5,15861.75,21.88
2016/6/14 3:00,282.5,15933.25,21.64
2016/6/14 4:00,269.25,16262.25,22.04
2016/6/14 5:00,258.25,17159.75,23
2016/6/14 6:00,248.25,19970.75,27.4
2016/6/14 7:00,238,22080.5,35.29
2016/6/14 8:00,224.5,23253.75,38.39
2016/6/14 9:00,210.25,23544.5,38.44
2016/6/14 10:00,200.25,24111.75,37.25
2016/6/14 11:00,198,24598.25,35.83
2016/6/14 12:00,202.25,24546.25,32
2016/6/14 13:00,208,24390.75,29.37
2016/6/14 14:00,213.25,23916.5,27.55
2016/6/14 15:00,214.25,23511.25,27.38
2016/6/14 16:00,205.75,22971.5,28.64
2016/6/14 17:00,184.75,22713.75,32.51
2016/6/14 18:00,153,22416.5,35.08
2016/6/14 19:00,131,22022.25,37.5
2016/6/14 20:00,124.75,21206.5,36
2016/6/14 21:00,143.5,20363.5,32.01
2016/6/14 22:00,177.25,19402.25,30.1
2016/6/14 23:00,210.75,17848.25,26.59
2016/6/15 0:00,238.25,16709.5,26.19
2016/6/15 1:00,240,16088,25.34
2016/6/15 2:00,229,15803.5,24.32
2016/6/15 3:00,209.25,15872,23.73
2016/6/15 4:00,187,16228.5,23.52
2016/6/15 5:00,160.75,17133,25.31
2016/6/15 6:00,133.75,19947,28.37
2016/6/15 7:00,113.5,22037.75,35.91
2016/6/15 8:00,100.75,23195.25,38.79
2016/6/15 9:00,99.5,23466.5,36.2
2016/6/15 10:00,103,24012.25,35.91
2016/6/15 11:00,110.25,24508.5,35.51
2016/6/15 12:00,128.5,24435.25,30.21
2016/6/15 13:00,152.25,24257.5,28.29
2016/6/15 14:00,172.75,23793.25,27.99
2016/6/15 15:00,181.5,23406.75,27.73
2016/6/15 16:00,181.5,22894.5,29.12
2016/6/15 17:00,171,22632,31
2016/6/15 18:00,142.5,22345.75,34.53
2016/6/15 19:00,118.75,21952.5,36.91
2016/6/15 20:00,116.25,21139,35.49
2016/6/15 21:00,140.5,20336.25,33.25
2016/6/15 22:00,182,19437.5,33.02
2016/6/15 23:00,221.25,17877.25,27.33
2016/6/16 0:00,251.5,16624,26.46
2016/6/16 1:00,268.75,15993.5,25.64
2016/6/16 2:00,277.25,15701.5,24.6
2016/6/16 3:00,270,15772.5,23.61
2016/6/16 4:00,249,16112.5,23.99
2016/6/16 5:00,212,16994.5,24.95
2016/6/16 6:00,162,19836.25,29.84
2016/6/16 7:00,115,21935.75,37.82
2016/6/16 8:00,87.5,23055.25,39.74
2016/6/16 9:00,74.5,23333.75,35.43
2016/6/16 10:00,74.25,23816.5,34.88
2016/6/16 11:00,80.5,24314.25,33.76
2016/6/16 12:00,86.75,24262.5,29.71
2016/6/16 13:00,88.75,24099,26.98
2016/6/16 14:00,84.5,23649.5,27.44
2016/6/16 15:00,74.75,23259,28.47
2016/6/16 16:00,67.5,22730.25,31.75
2016/6/16 17:00,67.75,22442.75,33.03
2016/6/16 18:00,83.75,22098,34.71
2016/6/16 19:00,119.75,21739.5,35.2
2016/6/16 20:00,174.5,20922.75,35.28
2016/6/16 21:00,242.75,20106.25,33.02
2016/6/16 22:00,314.25,19214,31.05
2016/6/16 23:00,362.5,17694.75,26.62
2016/6/17 0:00,218.5,16833.25,25.9
2016/6/17 1:00,235.75,16173.5,23.73
2016/6/17 2:00,251,15862,22.16
2016/6/17 3:00,266.75,15913.75,21.37
2016/6/17 4:00,290.25,16238.25,21.72
2016/6/17 5:00,320.75,17093.75,22.45
2016/6/17 6:00,364.75,19877.75,27.85
2016/6/17 7:00,426.5,22000.75,35.3
2016/6/17 8:00,493.75,23227.25,39.7
2016/6/17 9:00,562,23550.5,37.5
2016/6/17 10:00,632,24059.5,34.94
2016/6/17 11:00,694.75,24453.25,33.25
2016/6/17 12:00,738.75,24293.5,28.81
2016/6/17 13:00,769.75,23898.25,24.97
2016/6/17 14:00,766,23317,23.92
2016/6/17 15:00,748.5,22858,23.01
2016/6/17 16:00,728.75,22400.5,23.06
2016/6/17 17:00,687.25,22127.75,26.55
2016/6/17 18:00,615.75,21703,30.72
2016/6/17 19:00,539.5,21140.25,32.15
2016/6/17 20:00,494,20263.5,30.59
2016/6/17 21:00,495.5,19474.75,28.16
2016/6/17 22:00,520.5,18829,29.08
2016/6/17 23:00,546.5,17563,26.07
2016/6/18 0:00,532.75,16509,23.06
2016/6/18 1:00,520.75,15802.75,22.45
2016/6/18 2:00,498.5,15389.75,21.02
2016/6/18 3:00,468.25,15223.25,20.09
2016/6/18 4:00,433.5,15183.5,20.06
2016/6/18 5:00,389.25,15057,18.75
2016/6/18 6:00,343.75,15598,20.73
2016/6/18 7:00,307.25,16781.25,22.75
2016/6/18 8:00,296.5,18446.75,24.47
2016/6/18 9:00,306.75,19615.75,23
2016/6/18 10:00,325,20344.5,21.64
2016/6/18 11:00,343.25,20637.25,21.08
2016/6/18 12:00,348.25,20421.25,16.04
2016/6/18 13:00,342.5,19895.5,12.85
2016/6/18 14:00,328.75,19337,15.93
2016/6/18 15:00,318,19033,18.67
2016/6/18 16:00,299.5,18833.5,21.49
2016/6/18 17:00,261,18875.75,23.38
2016/6/18 18:00,217,18720.25,26.53
2016/6/18 19:00,181.75,18297.5,27.28
2016/6/18 20:00,160,17559.5,26.83
2016/6/18 21:00,161,17012.5,26.97
2016/6/18 22:00,180.25,16880.5,28
2016/6/18 23:00,201,15910.5,24.48
2016/6/19 0:00,263.5,14849.5,20.64
2016/6/19 1:00,281,14153.5,15.16
2016/6/19 2:00,281.75,13774,13.04
2016/6/19 3:00,265.75,13571.75,10.88
2016/6/19 4:00,242,13493.5,15.04
2016/6/19 5:00,212.5,13215.5,13.1
2016/6/19 6:00,191.5,13282,10.16
2016/6/19 7:00,179.5,13943.75,10.13
2016/6/19 8:00,172.5,15336.75,14.29
2016/6/19 9:00,173.25,16567,16.98
2016/6/19 10:00,181,17598.5,17.55
2016/6/19 11:00,195.75,18460.75,19.08
2016/6/19 12:00,211,18570.5,17.12
2016/6/19 13:00,229.75,18028.25,11.63
2016/6/19 14:00,248,17490,9.04
2016/6/19 15:00,265,17223,8.9
2016/6/19 16:00,278,17104.75,11.79
2016/6/19 17:00,271,17341.75,19.04
2016/6/19 18:00,247.25,17565.75,22.97
2016/6/19 19:00,217.25,17499,26.95
2016/6/19 20:00,187.25,17199.75,27.8
2016/6/19 21:00,167.25,16871,29.88
2016/6/19 22:00,159.25,16953.25,29.26
2016/6/19 23:00,155.5,15865,27.14
2016/6/20 0:00,130.5,15184.75,24.92
2016/6/20 1:00,152.25,14674.75,21.6
2016/6/20 2:00,174.75,14473.5,20.4
2016/6/20 3:00,198.5,14546.25,17.45
2016/6/20 4:00,218.25,15001.25,17.05
2016/6/20 5:00,227.25,16120.5,19.99
2016/6/20 6:00,221.75,19291.5,28.97
2016/6/20 7:00,222.5,21551,34.42
2016/6/20 8:00,233,22848.75,34.94
2016/6/20 9:00,265.5,23223,29.44
2016/6/20 10:00,315.25,23754.75,26.84
2016/6/20 11:00,370.75,24255.75,26.95
2016/6/20 12:00,428,24170.5,25.51
2016/6/20 13:00,479.25,24006,25.24
2016/6/20 14:00,518.25,23571,25.44
2016/6/20 15:00,539,23197,25.49
2016/6/20 16:00,539.5,22664.75,25.19
2016/6/20 17:00,526.25,22435.75,27.74
2016/6/20 18:00,505.5,22149.75,32.97
2016/6/20 19:00,488.5,21813.5,34.96
2016/6/20 20:00,491.5,20960,33.57
2016/6/20 21:00,518.25,20084.75,31.76
2016/6/20 22:00,551,19211,30.74
2016/6/20 23:00,561.5,17680.25,25.38
2016/6/21 0:00,655.75,16824.5,24.23
2016/6/21 1:00,599.75,16222.75,23.37
2016/6/21 2:00,538,15960.5,22.34
2016/6/21 3:00,473,15994.5,21.23
2016/6/21 4:00,420,16302,21.89
2016/6/21 5:00,384,17171.5,23.93
2016/6/21 6:00,358.25,19989.25,29.54
2016/6/21 7:00,336,22081.25,38.73
2016/6/21 8:00,308,23250.5,40.78
2016/6/21 9:00,277.25,23527,42.59
2016/6/21 10:00,256.25,24100.75,41.79
2016/6/21 11:00,239.5,24562,43.73
2016/6/21 12:00,221.5,24492,39.59
2016/6/21 13:00,204.75,24316.5,37.64
2016/6/21 14:00,184.75,23845,35.84
2016/6/21 15:00,163.5,23457.5,34.16
2016/6/21 16:00,138.5,22945,32.45
2016/6/21 17:00,111,22748.75,33.05
2016/6/21 18:00,87.5,22422.75,34.94
2016/6/21 19:00,73.5,22029.25,35.91
2016/6/21 20:00,75,21203.5,37.44
2016/6/21 21:00,96.75,20270.25,34.98
2016/6/21 22:00,132,19386.75,33.93
2016/6/21 23:00,162.75,17904.25,30
2016/6/22 0:00,161.25,16865.25,28.06
2016/6/22 1:00,181.25,16228.5,24.95
2016/6/22 2:00,191.75,15911.75,23.95
2016/6/22 3:00,190.25,15917.5,23.14
2016/6/22 4:00,184,16233.75,22.97
2016/6/22 5:00,166,17104.5,24.06
2016/6/22 6:00,137.5,19977.5,29.98
2016/6/22 7:00,104.75,22054.5,40
2016/6/22 8:00,76,23167.25,42
2016/6/22 9:00,71.75,23385,40
2016/6/22 10:00,77.25,23902.5,37.27
2016/6/22 11:00,84.75,24303.25,36.62
2016/6/22 12:00,93.25,24162.75,33.6
2016/6/22 13:00,97.25,23978.5,30.29
2016/6/22 14:00,93,23513.25,28.94
2016/6/22 15:00,79.75,23146.5,28.93
2016/6/22 16:00,63.75,22662,30.31
2016/6/22 17:00,48.75,22499.75,33.7
2016/6/22 18:00,39.5,22223,38.12
2016/6/22 19:00,40.25,21908,39.8
2016/6/22 20:00,53,21111.25,38.3
2016/6/22 21:00,85.75,20223.5,37.39
2016/6/22 22:00,140.5,19432,35.98
2016/6/22 23:00,198.25,17946,30.35
2016/6/23 0:00,217.5,17084.5,28.09
2016/6/23 1:00,262,16412.25,25.64
2016/6/23 2:00,298.75,16063.75,24.38
2016/6/23 3:00,320.5,16048,23.3
2016/6/23 4:00,329,16350.5,23.24
2016/6/23 5:00,319.75,17237.5,24.14
2016/6/23 6:00,300.25,20153.25,28.16
2016/6/23 7:00,273.75,22267,35.91
2016/6/23 8:00,233.75,23344.5,35.91
2016/6/23 9:00,214,23574.5,34.97
2016/6/23 10:00,227.75,24002.5,29.78
2016/6/23 11:00,253,24365.75,27.95
2016/6/23 12:00,277.5,24267.25,25.62
2016/6/23 13:00,295.5,24098,25.08
2016/6/23 14:00,306.25,23677.5,25.37
2016/6/23 15:00,307.75,23310,25.71
2016/6/23 16:00,289,22778.5,27.31
2016/6/23 17:00,264.25,22544.5,30.83
2016/6/23 18:00,253.25,22167.5,35.92
2016/6/23 19:00,265,21968,40.06
2016/6/23 20:00,315,21183.25,38.04
2016/6/23 21:00,413.75,20254.5,32.72
2016/6/23 22:00,515.25,19516,30.77
2016/6/23 23:00,564.75,18066,26.99
2016/6/24 0:00,563,17248,26.03
2016/6/24 1:00,520.25,16575.75,24.56
2016/6/24 2:00,479.5,16182.5,24.08
2016/6/24 3:00,434.25,16103.25,23.36
2016/6/24 4:00,386.25,16328.5,23.91
2016/6/24 5:00,334.5,17134.25,26.43
2016/6/24 6:00,281.5,20067.5,31.86
2016/6/24 7:00,226.5,22221,37.03
2016/6/24 8:00,168.25,23400.5,38.84
2016/6/24 9:00,138.5,23613.5,34.46
2016/6/24 10:00,131.25,24049.75,31.96
2016/6/24 11:00,139.5,24317.5,30.01
2016/6/24 12:00,162.25,24129.5,29.93
2016/6/24 13:00,190.25,23755.25,28.27
2016/6/24 14:00,198.25,23245,28.66
2016/6/24 15:00,186.25,22856,28.38
2016/6/24 16:00,178.25,22418.75,29.63
2016/6/24 17:00,166.25,22173.25,31.65
2016/6/24 18:00,159,21685,34.98
2016/6/24 19:00,170.75,21268.25,35.53
2016/6/24 20:00,170,20405.25,34.95
2016/6/24 21:00,182.25,19494.25,33.28
2016/6/24 22:00,197.5,19022,34.12
2016/6/24 23:00,201.25,17836.25,32.04
2016/6/25 0:00,214.25,16648.25,30.14
2016/6/25 1:00,201.75,15935.75,28.97
2016/6/25 2:00,189.5,15496.75,26.64
2016/6/25 3:00,183.25,15298.25,24.28
2016/6/25 4:00,181.75,15184,23.35
2016/6/25 5:00,176.75,15018.25,23
2016/6/25 6:00,162.5,15777.25,24
2016/6/25 7:00,139,17109.5,26.93
2016/6/25 8:00,121,18799.25,30.25
2016/6/25 9:00,113,19944.25,32.96
2016/6/25 10:00,112.75,20724.5,33.86
2016/6/25 11:00,123.75,21008.75,32.95
2016/6/25 12:00,141.75,20783.75,30.06
2016/6/25 13:00,169.75,20287.5,27.81
2016/6/25 14:00,205.5,19792.5,25.08
2016/6/25 15:00,250,19502.25,24.43
2016/6/25 16:00,295.75,19309.25,24.43
2016/6/25 17:00,319,19270.5,27.31
2016/6/25 18:00,339.5,18990,29.42
2016/6/25 19:00,354,18591.25,30.53
2016/6/25 20:00,366.5,17836.5,29.8
2016/6/25 21:00,379,17147.25,28.81
2016/6/25 22:00,390.5,17041.5,29.61
2016/6/25 23:00,398.25,16133.5,27.02
2016/6/26 0:00,570.5,14920.5,17.29
2016/6/26 1:00,575.75,14248.75,12.78
2016/6/26 2:00,563.25,13867.75,14.25
2016/6/26 3:00,525.5,13670.25,13.35
2016/6/26 4:00,478,13571.5,13.08
2016/6/26 5:00,431.25,13246.75,12.43
2016/6/26 6:00,390,13349.25,11.53
2016/6/26 7:00,346,14073.25,12.63
2016/6/26 8:00,316.25,15453.75,13.46
2016/6/26 9:00,311.5,16668.25,13.51
2016/6/26 10:00,324.75,17716.5,9.79
2016/6/26 11:00,350.25,18511.25,12.86
2016/6/26 12:00,381,18566.25,12.08
2016/6/26 13:00,409.25,18009.25,9.29
2016/6/26 14:00,418.75,17465.5,8.05
2016/6/26 15:00,413.25,17185.75,9.19
2016/6/26 16:00,399.25,17142,11.67
2016/6/26 17:00,362.5,17400.5,15.79
2016/6/26 18:00,305.5,17601.25,23.76
2016/6/26 19:00,261.5,17610.25,26.79
2016/6/26 20:00,229.75,17333.75,29.97
2016/6/26 21:00,225,16873.5,28.46
2016/6/26 22:00,249.25,16998.75,31.91
2016/6/26 23:00,280,15983,28.12
2016/6/27 0:00,238.5,15386,24.1
2016/6/27 1:00,265,14852.5,20.99
2016/6/27 2:00,286,14644.25,19.04
2016/6/27 3:00,293,14714,16.29
2016/6/27 4:00,289.75,15163.5,16.12
2016/6/27 5:00,275.5,16274,19.02
2016/6/27 6:00,265.5,19391.75,27.75
2016/6/27 7:00,254,21704.75,33.07
2016/6/27 8:00,262.5,23042.75,34.26
2016/6/27 9:00,315,23489.75,31.02
2016/6/27 10:00,386.5,24068.75,26.57
2016/6/27 11:00,459.25,24576,26.29
2016/6/27 12:00,516.75,24495.25,24.82
2016/6/27 13:00,555.5,24326.5,25.38
2016/6/27 14:00,572,23861.25,24.87
2016/6/27 15:00,570.5,23459.75,25.95
2016/6/27 16:00,545.5,22946.75,25.92
2016/6/27 17:00,495,22672.5,28.08
2016/6/27 18:00,427.25,22317.75,34.98
2016/6/27 19:00,366.25,22004.5,39.05
2016/6/27 20:00,314.5,21146.5,38.31
2016/6/27 21:00,279.75,20122,36.52
2016/6/27 22:00,265,19296,36.4
2016/6/27 23:00,264.25,17823.25,31.69
2016/6/28 0:00,296.25,16945.75,26.84
2016/6/28 1:00,287.75,16347,24.4
2016/6/28 2:00,271.5,16069.5,24.09
2016/6/28 3:00,247,16075,23.13
2016/6/28 4:00,214.25,16340.25,22.76
2016/6/28 5:00,178.25,17154.25,24.19
2016/6/28 6:00,145,19987,30
2016/6/28 7:00,120,22101,40.08
2016/6/28 8:00,103.25,23300.25,41.91
2016/6/28 9:00,94,23590.25,41.98
2016/6/28 10:00,91.5,24176,38.94
2016/6/28 11:00,93.5,24690.75,37.88
2016/6/28 12:00,98.75,24673,35.36
2016/6/28 13:00,103.25,24513.75,34.08
2016/6/28 14:00,107,24062.25,32.62
2016/6/28 15:00,107.75,23698,31.37
2016/6/28 16:00,101,23176.5,30.89
2016/6/28 17:00,84,22888.25,36.04
2016/6/28 18:00,67.25,22496,39.85
2016/6/28 19:00,61,22100,41.74
2016/6/28 20:00,72.5,21296.75,38.99
2016/6/28 21:00,113.5,20287.5,34.56
2016/6/28 22:00,183.25,19431.75,33.84
2016/6/28 23:00,266.5,18027.75,28.34
2016/6/29 0:00,406.25,17019.25,24.03
2016/6/29 1:00,464,16398,22.14
2016/6/29 2:00,499.5,16098.25,20.64
2016/6/29 3:00,525,16097.5,19.91
2016/6/29 4:00,565.75,16384.25,19.17
2016/6/29 5:00,598.5,17196.5,19.99
2016/6/29 6:00,593,20008.25,24.58
2016/6/29 7:00,584.5,22095.5,32.91
2016/6/29 8:00,614,23268.5,34.94
2016/6/29 9:00,691,23536.75,31.82
2016/6/29 10:00,779,24099.75,26.05
2016/6/29 11:00,843.5,24609.5,24.71
2016/6/29 12:00,860.25,24564.25,23.92
2016/6/29 13:00,846.75,24380,23.6
2016/6/29 14:00,808,23947.75,23.4
2016/6/29 15:00,744.5,23603.5,23.96
2016/6/29 16:00,656,23112.25,23.71
2016/6/29 17:00,532.5,22833.25,26.54
2016/6/29 18:00,384.25,22459.5,33.46
2016/6/29 19:00,252.5,22060.75,38.99
2016/6/29 20:00,162.5,21264.75,37.49
2016/6/29 21:00,132.5,20302.75,34.98
2016/6/29 22:00,139,19531.75,34.94
2016/6/29 23:00,156.25,18124,29.96
2016/6/30 0:00,253,17134,25.16
2016/6/30 1:00,282.5,16496,23.34
2016/6/30 2:00,308.75,16190.25,22.08
2016/6/30 3:00,329,16189.25,20.11
2016/6/30 4:00,350.25,16460.25,19.82
2016/6/30 5:00,368.75,17268,21.58
2016/6/30 6:00,379,20112.25,26.61
2016/6/30 7:00,379.75,22240,34.94
2016/6/30 8:00,381.5,23394.5,39.86
2016/6/30 9:00,395.25,23686,38.24
2016/6/30 10:00,426.75,24212.5,38.49
2016/6/30 11:00,470.5,24719.75,36
2016/6/30 12:00,518,24682.75,30.69
2016/6/30 13:00,562.75,24506.25,27.63
2016/6/30 14:00,570.75,24092.25,25.8
2016/6/30 15:00,538,23725.5,26.17
2016/6/30 16:00,490.25,23195,26.28
2016/6/30 17:00,426.5,22887,29.77
2016/6/30 18:00,349.5,22424.5,34.23
2016/6/30 19:00,286.25,22045.5,38.28
2016/6/30 20:00,247,21248.75,34.91
2016/6/30 21:00,244.75,20244,31.11
2016/6/30 22:00,269.5,19498,32.38
2016/6/30 23:00,304,18131.75,27.72
2016/7/1 0:00,340.5,17088.75,29.36
2016/7/1 1:00,378.75,16432.75,24.69
2016/7/1 2:00,409.5,16096.25,23.42
2016/7/1 3:00,422,16075.25,21.91
2016/7/1 4:00,431.5,16339.75,20.19
2016/7/1 5:00,430,17118,22.44
2016/7/1 6:00,425.5,19929.5,26.84
2016/7/1 7:00,433.25,22055.75,33.58
2016/7/1 8:00,474.75,23301.25,35.78
2016/7/1 9:00,561,23603,29.8
2016/7/1 10:00,656.5,24122,24
2016/7/1 11:00,716.25,24534.5,23.26
2016/7/1 12:00,718,24393.75,22.56
2016/7/1 13:00,692.5,23993.5,22.09
2016/7/1 14:00,652.5,23440,22.09
2016/7/1 15:00,605.75,23026.25,24.22
2016/7/1 16:00,541,22587.25,27
2016/7/1 17:00,456.5,22291.25,28.75
2016/7/1 18:00,361.75,21770,32.43
2016/7/1 19:00,278,21225.25,33.95
2016/7/1 20:00,225.25,20370.25,32.67
2016/7/1 21:00,225.5,19404.75,30.07
2016/7/1 22:00,262.5,18878.25,31.91
2016/7/1 23:00,311.75,17761,27.59
2016/7/2 0:00,504.25,16698.5,22.03
2016/7/2 1:00,558.75,15997.5,20.38
2016/7/2 2:00,594,15551.25,19.4
2016/7/2 3:00,617,15309.75,17.09
2016/7/2 4:00,634.25,15208.75,16.79
2016/7/2 5:00,622.75,15014,16.58
2016/7/2 6:00,581,15584.5,17.99
2016/7/2 7:00,540.25,16765,20.05
2016/7/2 8:00,525.75,18424.5,21.41
2016/7/2 9:00,556.75,19551.5,23.71
2016/7/2 10:00,602.5,20265,22.04
2016/7/2 11:00,623,20547.25,22.03
2016/7/2 12:00,616.5,20337.75,21.87
2016/7/2 13:00,619.75,19812.75,20.86
2016/7/2 14:00,627.25,19288.25,19.4
2016/7/2 15:00,632.5,19020.75,18.52
2016/7/2 16:00,627.75,18844,17.95
2016/7/2 17:00,597.5,18878,19.96
2016/7/2 18:00,537.25,18660,23.11
2016/7/2 19:00,464.25,18269.75,25.33
2016/7/2 20:00,402.5,17588.25,25.48
2016/7/2 21:00,371.75,16909,25.03
2016/7/2 22:00,378,16896.75,25.97
2016/7/2 23:00,406,16077,22.4
2016/7/3 0:00,471.75,15191.5,18.07
2016/7/3 1:00,491.5,14507.25,9.32
2016/7/3 2:00,492.75,14099,7.88
2016/7/3 3:00,476.75,13816.75,6.97
2016/7/3 4:00,451,13673.25,8.82
2016/7/3 5:00,420.75,13323.75,7.77
2016/7/3 6:00,388.25,13354.25,8.14
2016/7/3 7:00,352,13985.25,8.82
2016/7/3 8:00,343.25,15360.75,12.2
2016/7/3 9:00,375.5,16559.5,9.92
2016/7/3 10:00,415.75,17570.25,8.92
2016/7/3 11:00,451,18381.25,8.86
2016/7/3 12:00,472.75,18483,8.92
2016/7/3 13:00,482.25,17928.75,7.09
2016/7/3 14:00,486.5,17429.25,6.98
2016/7/3 15:00,489.75,17191.5,7.14
2016/7/3 16:00,475,17098,8.97
2016/7/3 17:00,423,17358.5,18.08
2016/7/3 18:00,341.75,17536.25,22.02
2016/7/3 19:00,261.25,17487.25,26.76
2016/7/3 20:00,194,17273.25,27.97
2016/7/3 21:00,168.75,16853,30.49
2016/7/3 22:00,176.75,17076.75,32.35
2016/7/3 23:00,192.75,16137.75,29.37
2016/7/4 0:00,201.5,15403.5,25.73
2016/7/4 1:00,204,14917.25,22.73
2016/7/4 2:00,202.25,14684.25,22.26
2016/7/4 3:00,197.5,14687.5,21.65
2016/7/4 4:00,182.25,15061.75,21.69
2016/7/4 5:00,152.25,16151.75,23.37
2016/7/4 6:00,116,19396.25,31.93
