date, System load forecast, Zonal COMED load foecast,OT
2018/3/7 2:00,81319,9847,20.113443
2018/3/7 3:00,81621,9736,19.544955
2018/3/7 4:00,83647,9753,20.056851
2018/3/7 5:00,89008,10059,23.03841
2018/3/7 6:00,97674,10793,34.007009
2018/3/7 7:00,102238,11822,30.713209
2018/3/7 8:00,102226,12287,32.743984
2018/3/7 9:00,101475,12393,31.698085
2018/3/7 10:00,100930,12396,34.820379
2018/3/7 11:00,100012,12406,34.699002
2018/3/7 12:00,98932,12306,31.765616
2018/3/7 13:00,98113,12205,29.165756
2018/3/7 14:00,97073,12140,27.845531
2018/3/7 15:00,96516,12024,27.19302
2018/3/7 16:00,97419,11968,27.752312
2018/3/7 17:00,99899,12049,31.631625
2018/3/7 18:00,103838,12407,40.232461
2018/3/7 19:00,104814,12677,39.624576
2018/3/7 20:00,104121,12659,36.593823
2018/3/7 21:00,100959,12444,35.227774
2018/3/7 22:00,95782,11999,30.432247
2018/3/7 23:00,90806,11303,26.986095
2018/3/8 0:00,87520,10810,21.96408
2018/3/8 1:00,85972,10420,20.770178
2018/3/8 2:00,85553,10222,19.799721
2018/3/8 3:00,86080,10102,19.532317
2018/3/8 4:00,88395,10134,19.864051
2018/3/8 5:00,93909,10423,23.538152
2018/3/8 6:00,102410,11150,34.803245
2018/3/8 7:00,106544,12138,35.843608
2018/3/8 8:00,105794,12504,35.246558
2018/3/8 9:00,104035,12535,33.611346
2018/3/8 10:00,102581,12475,33.77634
2018/3/8 11:00,100822,12404,32.84007
2018/3/8 12:00,99207,12271,29.792367
2018/3/8 13:00,98011,12121,28.142528
2018/3/8 14:00,96754,12058,27.282591
2018/3/8 15:00,96242,11916,27.444875
2018/3/8 16:00,97421,11836,26.937977
2018/3/8 17:00,100622,11912,28.062223
2018/3/8 18:00,105452,12320,39.039144
2018/3/8 19:00,106871,12598,39.839909
2018/3/8 20:00,106374,12588,36.271931
2018/3/8 21:00,103620,12396,34.307231
2018/3/8 22:00,98798,11969,29.713673
2018/3/8 23:00,94170,11290,26.619485
2018/3/9 0:00,90150,10605,24.460719
2018/3/9 1:00,88549,10237,23.440496
2018/3/9 2:00,88091,10042,23.081629
2018/3/9 3:00,88548,9939,22.710247
2018/3/9 4:00,90747,9975,23.170152
2018/3/9 5:00,95924,10257,27.525451
2018/3/9 6:00,104042,10941,39.751938
2018/3/9 7:00,107695,11778,45.728368
2018/3/9 8:00,106519,12125,38.825605
2018/3/9 9:00,104114,12188,35.819329
2018/3/9 10:00,102020,12141,36.031191
2018/3/9 11:00,99768,12072,32.642449
2018/3/9 12:00,97558,11926,28.670963
2018/3/9 13:00,95829,11762,27.281146
2018/3/9 14:00,94203,11655,26.337147
2018/3/9 15:00,93218,11481,26.0456
2018/3/9 16:00,93666,11367,25.394349
2018/3/9 17:00,95916,11424,26.235413
2018/3/9 18:00,99727,11782,34.195139
2018/3/9 19:00,100983,12164,36.176999
2018/3/9 20:00,100476,12060,33.724738
2018/3/9 21:00,98451,11885,30.642328
2018/3/9 22:00,94768,11583,27.239566
2018/3/9 23:00,90651,11013,24.792782
2018/3/10 0:00,87911,10494,25.320632
2018/3/10 1:00,86189,10081,24.015819
2018/3/10 2:00,85451,9858,22.316227
2018/3/10 3:00,85458,9710,20.949851
2018/3/10 4:00,86467,9669,21.008153
2018/3/10 5:00,88701,9772,22.097738
2018/3/10 6:00,91804,10059,21.520649
2018/3/10 7:00,94069,10358,23.448961
2018/3/10 8:00,95186,10476,25.342822
2018/3/10 9:00,94568,10670,26.286012
2018/3/10 10:00,92878,10727,25.48257
2018/3/10 11:00,90538,10682,24.511491
2018/3/10 12:00,88077,10548,23.943352
2018/3/10 13:00,85717,10360,23.346364
2018/3/10 14:00,83967,10133,22.912268
2018/3/10 15:00,83224,9984,22.418381
2018/3/10 16:00,84018,9958,22.145028
2018/3/10 17:00,86808,10141,22.884271
2018/3/10 18:00,91473,10562,31.230945
2018/3/10 19:00,93200,10946,30.040467
2018/3/10 20:00,93193,10969,27.319363
2018/3/10 21:00,91732,10866,26.333279
2018/3/10 22:00,88919,10650,24.584002
2018/3/10 23:00,85737,10241,23.64871
2018/3/11 0:00,83311,9823,23.627081
2018/3/11 1:00,81328,9301,21.322464
2018/3/11 2:00,81415,9236,20.4724065
2018/3/11 3:00,81502,9171,19.622349
2018/3/11 4:00,82283,9136,18.855261
2018/3/11 5:00,84059,9180,17.85247
2018/3/11 6:00,86288,9329,18.465121
2018/3/11 7:00,88267,9464,21.491865
2018/3/11 8:00,89856,9484,24.766016
2018/3/11 9:00,89814,9680,25.999295
2018/3/11 10:00,88456,9805,25.557619
2018/3/11 11:00,86753,9845,23.96088
2018/3/11 12:00,85375,9852,23.445413
2018/3/11 13:00,83777,9796,22.842282
2018/3/11 14:00,82521,9737,22.271599
2018/3/11 15:00,82081,9690,21.964878
2018/3/11 16:00,83154,9722,22.202144
2018/3/11 17:00,85871,9883,22.81731
2018/3/11 18:00,90296,10303,26.549281
2018/3/11 19:00,92838,10750,34.310781
2018/3/11 20:00,93631,10863,30.106476
2018/3/11 21:00,91622,10780,25.936224
2018/3/11 22:00,88212,10532,23.124149
2018/3/11 23:00,84704,10096,7.559321
2018/3/12 0:00,82563,9638,22.674958
2018/3/12 1:00,81501,9377,21.859199
2018/3/12 2:00,81534,9268,21.222306
2018/3/12 3:00,82381,9217,21.396627
2018/3/12 4:00,85049,9283,21.711295
2018/3/12 5:00,90875,9615,25.799875
2018/3/12 6:00,99413,10361,36.398002
2018/3/12 7:00,103758,11336,43.429695
2018/3/12 8:00,103640,11800,29.458796
2018/3/12 9:00,102373,11961,27.676353
2018/3/12 10:00,101090,11986,29.055811
2018/3/12 11:00,99464,11981,27.75132
2018/3/12 12:00,97900,11908,27.33189
2018/3/12 13:00,96692,11827,26.650117
2018/3/12 14:00,95247,11762,26.375176
2018/3/12 15:00,94406,11630,25.463264
2018/3/12 16:00,95070,11546,25.149604
2018/3/12 17:00,97285,11604,25.61877
2018/3/12 18:00,101078,11881,27.539815
2018/3/12 19:00,103435,12143,33.556867
2018/3/12 20:00,103045,12120,33.336138
2018/3/12 21:00,99866,11915,30.326122
2018/3/12 22:00,94743,11464,26.642427
2018/3/12 23:00,89918,10784,24.80154
2018/3/13 0:00,86100,10290,24.581632
2018/3/13 1:00,84495,9918,20.384288
2018/3/13 2:00,84100,9721,19.335089
2018/3/13 3:00,84539,9614,19.221539
2018/3/13 4:00,86818,9645,4.219139
2018/3/13 5:00,92416,9936,8.326144
2018/3/13 6:00,101149,10655,17.774454
2018/3/13 7:00,105141,11613,25.356541
2018/3/13 8:00,104145,12066,28.919487
2018/3/13 9:00,102208,12160,26.760284
2018/3/13 10:00,100685,12153,26.625254
2018/3/13 11:00,98918,12142,21.428842
2018/3/13 12:00,97324,12063,29.181694
2018/3/13 13:00,96099,11987,27.580867
2018/3/13 14:00,94803,11969,26.681285
2018/3/13 15:00,94073,11846,26.258128
2018/3/13 16:00,94589,11779,25.952128
2018/3/13 17:00,96563,11824,27.440861
2018/3/13 18:00,100675,12088,28.399679
2018/3/13 19:00,103059,12420,41.580477
2018/3/13 20:00,103486,12450,41.523808
2018/3/13 21:00,100882,12281,36.966285
2018/3/13 22:00,95836,11831,32.18217
2018/3/13 23:00,91049,11164,27.846624
2018/3/14 0:00,88585,10525,21.11495
2018/3/14 1:00,87173,10160,19.311195
2018/3/14 2:00,86827,9956,17.339286
2018/3/14 3:00,87370,9859,17.657365
2018/3/14 4:00,89687,9893,16.995939
2018/3/14 5:00,95258,10187,18.85532
2018/3/14 6:00,103840,10914,23.626422
2018/3/14 7:00,107598,11856,35.872146
2018/3/14 8:00,106367,12198,31.854088
2018/3/14 9:00,104233,12222,29.199522
2018/3/14 10:00,102493,12126,28.019535
2018/3/14 11:00,100473,12025,24.141006
2018/3/14 12:00,98669,11893,26.041888
2018/3/14 13:00,97143,11716,23.24311
2018/3/14 14:00,95519,11609,19.963594
2018/3/14 15:00,94525,11463,17.990562
2018/3/14 16:00,94999,11371,15.673683
2018/3/14 17:00,96854,11383,17.445034
2018/3/14 18:00,101131,11664,18.807301
2018/3/14 19:00,103451,11941,25.230619
2018/3/14 20:00,103790,11963,25.086602
2018/3/14 21:00,101131,11809,25.153386
2018/3/14 22:00,96250,11358,22.635678
2018/3/14 23:00,91460,10668,20.010644
2018/3/15 0:00,87848,10191,18.948286
2018/3/15 1:00,86298,9795,17.684165
2018/3/15 2:00,85875,9564,17.334991
2018/3/15 3:00,86194,9433,17.904655
2018/3/15 4:00,88437,9447,18.633675
2018/3/15 5:00,93862,9720,20.793617
2018/3/15 6:00,102326,10448,27.748028
2018/3/15 7:00,105823,11410,38.62601
2018/3/15 8:00,104024,11787,32.499928
2018/3/15 9:00,101253,11834,28.178238
2018/3/15 10:00,99066,11798,28.814657
2018/3/15 11:00,96773,11771,27.162112
2018/3/15 12:00,94759,11686,26.490769
2018/3/15 13:00,93350,11580,25.516471
2018/3/15 14:00,91885,11518,25.055588
2018/3/15 15:00,90941,11362,23.993683
2018/3/15 16:00,91400,11255,23.385799
2018/3/15 17:00,93302,11285,23.477173
2018/3/15 18:00,97218,11562,25.981314
2018/3/15 19:00,99657,11874,33.749604
2018/3/15 20:00,100081,11962,31.897434
2018/3/15 21:00,97507,11842,27.418721
2018/3/15 22:00,92625,11450,24.448314
2018/3/15 23:00,87678,10793,19.969516
2018/3/16 0:00,84919,10105,10.902563
2018/3/16 1:00,83386,9740,9.144022
2018/3/16 2:00,83043,9538,8.477703
2018/3/16 3:00,83549,9421,8.921052
2018/3/16 4:00,85856,9449,8.195801
2018/3/16 5:00,91365,9730,13.636674
2018/3/16 6:00,100103,10438,22.879108
2018/3/16 7:00,104316,11299,33.932147
2018/3/16 8:00,103655,11717,32.865728
2018/3/16 9:00,101871,11777,31.096566
2018/3/16 10:00,100421,11749,32.653572
2018/3/16 11:00,98547,11721,29.805445
2018/3/16 12:00,96675,11621,26.885437
2018/3/16 13:00,95194,11486,25.490126
2018/3/16 14:00,93634,11405,23.825162
2018/3/16 15:00,92368,11228,22.795477
2018/3/16 16:00,92232,11087,21.988313
2018/3/16 17:00,93268,11079,22.156745
2018/3/16 18:00,96424,11271,18.706459
2018/3/16 19:00,98595,11635,23.62363
2018/3/16 20:00,98920,11658,25.520541
2018/3/16 21:00,97089,11528,22.857942
2018/3/16 22:00,93303,11226,20.531485
2018/3/16 23:00,89135,10658,18.463755
2018/3/17 0:00,86196,10200,14.475095
2018/3/17 1:00,84464,9759,11.042794
2018/3/17 2:00,83710,9489,8.066261
2018/3/17 3:00,83745,9328,9.329171
2018/3/17 4:00,84682,9256,5.330793
2018/3/17 5:00,86902,9348,10.488114
2018/3/17 6:00,90031,9654,14.343345
2018/3/17 7:00,92367,10013,19.623156
2018/3/17 8:00,93440,10247,30.192853
2018/3/17 9:00,92854,10506,28.574242
2018/3/17 10:00,91406,10622,29.402826
2018/3/17 11:00,89274,10625,28.098143
2018/3/17 12:00,86941,10524,25.772978
2018/3/17 13:00,84667,10354,24.246582
2018/3/17 14:00,82758,10129,23.35381
2018/3/17 15:00,81750,9972,22.774083
2018/3/17 16:00,82018,9882,22.760386
2018/3/17 17:00,83701,9907,23.186797
2018/3/17 18:00,87309,10073,18.969166
2018/3/17 19:00,89827,10409,25.628758
2018/3/17 20:00,90775,10577,25.058186
2018/3/17 21:00,89618,10605,23.338031
2018/3/17 22:00,86754,10367,20.203145
2018/3/17 23:00,83464,9936,18.420397
2018/3/18 0:00,80580,9491,16.437756
2018/3/18 1:00,79193,9153,15.955548
2018/3/18 2:00,78673,8956,15.254915
2018/3/18 3:00,78787,8838,14.565458
2018/3/18 4:00,79530,8780,14.587478
2018/3/18 5:00,81402,8830,14.557044
2018/3/18 6:00,83756,8949,15.766522
2018/3/18 7:00,85784,9036,18.446417
2018/3/18 8:00,86758,9054,25.734425
2018/3/18 9:00,85898,9172,25.590255
2018/3/18 10:00,83943,9227,26.801234
2018/3/18 11:00,81786,9223,23.968337
2018/3/18 12:00,80106,9180,22.782191
2018/3/18 13:00,78296,9092,21.790629
2018/3/18 14:00,76777,8997,21.245852
2018/3/18 15:00,75927,8906,21.298163
2018/3/18 16:00,76443,8871,20.692148
2018/3/18 17:00,78262,8971,21.112934
2018/3/18 18:00,81788,9274,18.048916
2018/3/18 19:00,85472,9716,23.887531
2018/3/18 20:00,87688,10012,25.450138
2018/3/18 21:00,86312,10042,25.764727
2018/3/18 22:00,83022,9816,22.674054
2018/3/18 23:00,79427,9388,17.250739
2018/3/19 0:00,77767,9210,15.758066
2018/3/19 1:00,76682,8955,15.234741
2018/3/19 2:00,76657,8840,13.794767
2018/3/19 3:00,77499,8782,12.563569
2018/3/19 4:00,80066,8846,12.003722
2018/3/19 5:00,85959,9162,14.535876
2018/3/19 6:00,95070,9918,23.275132
2018/3/19 7:00,99842,10929,32.014339
2018/3/19 8:00,99041,11476,34.490903
2018/3/19 9:00,96712,11586,32.982303
2018/3/19 10:00,94774,11612,36.733531
2018/3/19 11:00,92833,11626,33.757485
2018/3/19 12:00,91174,11579,31.83532
2018/3/19 13:00,89862,11498,27.121204
2018/3/19 14:00,88372,11435,26.074384
2018/3/19 15:00,87309,11287,25.709173
2018/3/19 16:00,87550,11191,24.146961
2018/3/19 17:00,89075,11205,24.088872
2018/3/19 18:00,91889,11394,20.331232
2018/3/19 19:00,94933,11595,25.309786
2018/3/19 20:00,95879,11745,25.790449
2018/3/19 21:00,93207,11623,25.522502
2018/3/19 22:00,88222,11221,20.970859
2018/3/19 23:00,83279,10572,17.97309
2018/3/20 0:00,80686,9896,20.633693
2018/3/20 1:00,79049,9542,19.05478
2018/3/20 2:00,78513,9340,12.464303
2018/3/20 3:00,78855,9235,10.16779
2018/3/20 4:00,81126,9261,7.296458
2018/3/20 5:00,86701,9553,9.86475
2018/3/20 6:00,95796,10271,20.321513
2018/3/20 7:00,100783,11304,34.789196
2018/3/20 8:00,100844,11778,31.617141
2018/3/20 9:00,100088,11859,27.07557
2018/3/20 10:00,99702,11873,27.331415
2018/3/20 11:00,98922,11856,26.604755
2018/3/20 12:00,98009,11781,26.381707
2018/3/20 13:00,97401,11709,26.25311
2018/3/20 14:00,96464,11679,26.132259
2018/3/20 15:00,95761,11540,25.135439
2018/3/20 16:00,96235,11423,24.173378
2018/3/20 17:00,97660,11435,24.249925
2018/3/20 18:00,100316,11656,26.674782
2018/3/20 19:00,102721,11861,31.148973
2018/3/20 20:00,103212,12024,34.267486
2018/3/20 21:00,100327,11886,29.878983
2018/3/20 22:00,94942,11433,24.658765
2018/3/20 23:00,89808,10787,21.54629
2018/3/21 0:00,86546,10256,23.247022
2018/3/21 1:00,84714,9870,21.45454
2018/3/21 2:00,83911,9647,16.240649
2018/3/21 3:00,84048,9533,15.513628
2018/3/21 4:00,85976,9552,16.283204
2018/3/21 5:00,91125,9822,16.431593
2018/3/21 6:00,99654,10520,24.753634
2018/3/21 7:00,104611,11523,39.267461
2018/3/21 8:00,104812,11998,51.088682
2018/3/21 9:00,104203,12080,29.990192
2018/3/21 10:00,103769,12035,29.236592
2018/3/21 11:00,102812,11989,42.091074
2018/3/21 12:00,101848,11888,38.389683
2018/3/21 13:00,100965,11771,37.026686
2018/3/21 14:00,99782,11692,32.003479
2018/3/21 15:00,98972,11567,28.651647
2018/3/21 16:00,99289,11471,28.980196
2018/3/21 17:00,100542,11440,29.322737
2018/3/21 18:00,103232,11551,38.972522
2018/3/21 19:00,105255,11747,48.030248
2018/3/21 20:00,105494,12003,48.964574
2018/3/21 21:00,102432,11888,37.069369
2018/3/21 22:00,97210,11465,31.829877
2018/3/21 23:00,92068,10798,26.94603
2018/3/22 0:00,88718,10180,21.302636
2018/3/22 1:00,87067,9789,20.750613
2018/3/22 2:00,86519,9567,20.399353
2018/3/22 3:00,86848,9443,20.045384
2018/3/22 4:00,88958,9459,21.226598
2018/3/22 5:00,94310,9723,22.427602
2018/3/22 6:00,102950,10454,26.705481
2018/3/22 7:00,107573,11458,40.1626
2018/3/22 8:00,106483,11867,45.630847
2018/3/22 9:00,103934,11881,30.528453
2018/3/22 10:00,101696,11780,27.5399
2018/3/22 11:00,99428,11700,36.334008
2018/3/22 12:00,97285,11565,31.547662
2018/3/22 13:00,95644,11422,28.091736
2018/3/22 14:00,93959,11360,26.997887
2018/3/22 15:00,92734,11191,26.048424
2018/3/22 16:00,92791,11044,25.843273
2018/3/22 17:00,94261,10990,26.772282
2018/3/22 18:00,97297,11040,27.844072
2018/3/22 19:00,100675,11165,40.496558
2018/3/22 20:00,102084,11551,40.823065
2018/3/22 21:00,99777,11523,36.37498
2018/3/22 22:00,95013,11141,28.601777
2018/3/22 23:00,90166,10497,25.28269
2018/3/23 0:00,86837,9942,20.874519
2018/3/23 1:00,85384,9563,18.524522
2018/3/23 2:00,85046,9339,17.635525
2018/3/23 3:00,85582,9224,16.991565
2018/3/23 4:00,87910,9233,17.164252
2018/3/23 5:00,93376,9491,18.849748
2018/3/23 6:00,102070,10171,25.070385
2018/3/23 7:00,106577,11125,32.452132
2018/3/23 8:00,105521,11575,29.370635
2018/3/23 9:00,103030,11659,27.146281
2018/3/23 10:00,100906,11627,26.508069
2018/3/23 11:00,98640,11592,29.348305
2018/3/23 12:00,96347,11473,27.259381
2018/3/23 13:00,94591,11341,26.166449
2018/3/23 14:00,92705,11247,25.174479
2018/3/23 15:00,91276,11073,24.437489
2018/3/23 16:00,90985,10905,23.818135
2018/3/23 17:00,91926,10848,23.49198
2018/3/23 18:00,94260,10905,24.435204
2018/3/23 19:00,97053,11105,29.21217
2018/3/23 20:00,98167,11342,27.513274
2018/3/23 21:00,96565,11293,26.877843
2018/3/23 22:00,92960,11013,23.968831
2018/3/23 23:00,88796,10457,17.472636
2018/3/24 0:00,85099,10009,21.854843
2018/3/24 1:00,83412,9593,20.316431
2018/3/24 2:00,82714,9335,17.339607
2018/3/24 3:00,82799,9165,15.139986
2018/3/24 4:00,83827,9111,14.441268
2018/3/24 5:00,86144,9199,12.219229
2018/3/24 6:00,89562,9516,14.997074
2018/3/24 7:00,92823,9958,21.474592
2018/3/24 8:00,94434,10250,20.460408
2018/3/24 9:00,94277,10533,21.490325
2018/3/24 10:00,93183,10695,21.989393
2018/3/24 11:00,91399,10743,26.149665
2018/3/24 12:00,89167,10669,24.774883
2018/3/24 13:00,86942,10524,23.8433
2018/3/24 14:00,85093,10315,22.420365
2018/3/24 15:00,83955,10169,22.602162
2018/3/24 16:00,83975,10077,22.681718
2018/3/24 17:00,84986,10082,22.772633
2018/3/24 18:00,87415,10188,23.496395
2018/3/24 19:00,90445,10454,31.319731
2018/3/24 20:00,92238,10732,30.303468
2018/3/24 21:00,91126,10722,27.231074
2018/3/24 22:00,88333,10502,24.897588
2018/3/24 23:00,84988,10078,20.042272
2018/3/25 0:00,81618,9718,20.396115
2018/3/25 1:00,80301,9459,19.273143
2018/3/25 2:00,79604,9221,18.612783
2018/3/25 3:00,79658,9076,17.85911
2018/3/25 4:00,80333,9025,17.104404
2018/3/25 5:00,82081,9056,17.124523
2018/3/25 6:00,84522,9213,18.142005
2018/3/25 7:00,87292,9427,20.550273
2018/3/25 8:00,89073,9493,22.120498
2018/3/25 9:00,89005,9634,23.121795
2018/3/25 10:00,87781,9733,22.865372
2018/3/25 11:00,86250,9766,24.163633
2018/3/25 12:00,84871,9749,22.624984
2018/3/25 13:00,83215,9682,21.987491
2018/3/25 14:00,81583,9583,20.709455
2018/3/25 15:00,80739,9499,20.231685
2018/3/25 16:00,81229,9462,19.929313
2018/3/25 17:00,82813,9509,20.514196
2018/3/25 18:00,85715,9693,21.550633
2018/3/25 19:00,90047,10039,26.231679
2018/3/25 20:00,92697,10534,27.121893
2018/3/25 21:00,91090,10540,26.698702
2018/3/25 22:00,87752,10310,22.771316
2018/3/25 23:00,84046,9888,17.327663
2018/3/26 0:00,81202,9413,17.867383
2018/3/26 1:00,80116,9141,16.535634
2018/3/26 2:00,80083,9011,15.796543
2018/3/26 3:00,80962,8956,16.112972
2018/3/26 4:00,83576,9023,16.23503
2018/3/26 5:00,89491,9350,17.167838
2018/3/26 6:00,98423,10106,25.527799
2018/3/26 7:00,103430,11199,41.171915
2018/3/26 8:00,102585,11703,28.784524
2018/3/26 9:00,100030,11735,29.883658
2018/3/26 10:00,97818,11673,27.684424
2018/3/26 11:00,95597,11609,30.248831
2018/3/26 12:00,93607,11492,28.099145
2018/3/26 13:00,92041,11387,26.215985
2018/3/26 14:00,90303,11318,24.72426
2018/3/26 15:00,89078,11131,23.945818
2018/3/26 16:00,89167,10971,22.788844
2018/3/26 17:00,90621,10917,22.924219
2018/3/26 18:00,92871,10928,24.21288
2018/3/26 19:00,95988,11034,29.784108
2018/3/26 20:00,97643,11469,30.412176
2018/3/26 21:00,95121,11390,29.145247
2018/3/26 22:00,90241,10961,24.989746
2018/3/26 23:00,85295,10290,20.037673
2018/3/27 0:00,81529,9445,10.887799
2018/3/27 1:00,79838,9019,7.364997
2018/3/27 2:00,79352,8753,1.117528
2018/3/27 3:00,79708,8613,-0.021887
2018/3/27 4:00,81855,8594,-0.292329
2018/3/27 5:00,87309,8808,-0.64896
2018/3/27 6:00,96170,9481,0.837617
2018/3/27 7:00,100824,10498,19.83207
2018/3/27 8:00,99720,11021,17.5221
2018/3/27 9:00,97466,11184,17.706865
2018/3/27 10:00,95937,11250,22.076223
2018/3/27 11:00,94226,11288,21.709806
2018/3/27 12:00,92705,11259,21.689193
2018/3/27 13:00,91529,11191,21.670419
2018/3/27 14:00,90215,11188,20.78871
2018/3/27 15:00,89281,11096,21.423099
2018/3/27 16:00,89399,10998,20.009881
2018/3/27 17:00,90181,10990,19.844205
2018/3/27 18:00,91780,11068,20.390357
2018/3/27 19:00,94428,11058,25.431949
2018/3/27 20:00,95744,11224,25.514864
2018/3/27 21:00,93020,11111,26.903306
2018/3/27 22:00,87819,10657,20.534331
2018/3/27 23:00,82569,9984,16.39248
2018/3/28 0:00,76937,9381,17.941591
2018/3/28 1:00,74846,8963,17.362175
2018/3/28 2:00,73805,8711,16.748742
2018/3/28 3:00,73740,8579,16.511489
2018/3/28 4:00,75335,8577,16.369247
2018/3/28 5:00,80289,8816,17.487382
2018/3/28 6:00,88916,9506,22.085483
2018/3/28 7:00,93871,10561,31.106267
2018/3/28 8:00,93668,11025,31.257843
2018/3/28 9:00,92507,11114,28.083453
2018/3/28 10:00,91634,11089,29.503271
2018/3/28 11:00,90460,11091,29.752114
2018/3/28 12:00,89435,11031,28.783839
2018/3/28 13:00,88526,10946,27.883096
2018/3/28 14:00,87415,10917,26.599929
2018/3/28 15:00,86485,10817,25.287533
2018/3/28 16:00,86421,10720,24.480518
2018/3/28 17:00,87013,10724,24.197715
2018/3/28 18:00,88282,10749,24.873385
2018/3/28 19:00,90307,10819,30.807809
2018/3/28 20:00,90931,11072,29.899846
2018/3/28 21:00,87990,10951,28.209311
2018/3/28 22:00,82728,10510,22.373792
2018/3/28 23:00,77310,9854,19.403722
2018/3/29 0:00,72424,9357,19.150631
2018/3/29 1:00,70096,8947,17.326841
2018/3/29 2:00,68845,8688,17.009086
2018/3/29 3:00,68606,8553,16.686714
2018/3/29 4:00,70082,8543,16.12165
2018/3/29 5:00,74798,8775,15.855076
2018/3/29 6:00,83088,9447,18.181767
2018/3/29 7:00,87991,10470,25.102895
2018/3/29 8:00,88257,11010,25.665771
2018/3/29 9:00,87789,11193,27.433099
2018/3/29 10:00,87611,11265,26.783018
2018/3/29 11:00,87083,11338,27.657518
2018/3/29 12:00,86609,11328,26.694754
2018/3/29 13:00,86360,11294,25.682118
2018/3/29 14:00,85828,11304,25.250905
2018/3/29 15:00,85289,11220,22.995778
2018/3/29 16:00,85639,11226,21.825163
2018/3/29 17:00,86560,11189,21.432317
2018/3/29 18:00,87885,11220,21.796916
2018/3/29 19:00,89090,11221,25.797635
2018/3/29 20:00,89103,11414,26.42562
2018/3/29 21:00,86017,11277,25.809169
2018/3/29 22:00,80683,10856,19.943841
2018/3/29 23:00,75183,10227,17.683415
2018/3/30 0:00,71131,9443,16.912486
2018/3/30 1:00,68716,9053,15.856871
2018/3/30 2:00,67423,8819,15.572957
2018/3/30 3:00,67112,8687,15.571902
2018/3/30 4:00,68355,8675,15.841847
2018/3/30 5:00,72643,8916,16.636915
2018/3/30 6:00,80295,9582,18.831659
2018/3/30 7:00,85706,10551,24.29441
2018/3/30 8:00,86954,11017,26.269805
2018/3/30 9:00,87411,11109,26.51371
2018/3/30 10:00,87529,11083,26.299864
2018/3/30 11:00,87118,11056,26.921727
2018/3/30 12:00,86436,10973,25.118821
2018/3/30 13:00,85728,10863,25.591437
2018/3/30 14:00,84819,10797,24.352563
2018/3/30 15:00,83944,10659,22.088039
2018/3/30 16:00,83997,10521,21.299929
2018/3/30 17:00,84777,10490,21.333415
2018/3/30 18:00,85704,10489,21.785057
2018/3/30 19:00,86695,10584,26.064084
2018/3/30 20:00,86857,10815,26.601178
2018/3/30 21:00,84873,10746,23.198538
2018/3/30 22:00,81238,10454,20.296597
2018/3/30 23:00,76863,9909,18.696429
2018/3/31 0:00,74181,9482,19.177251
2018/3/31 1:00,72105,9031,17.652357
2018/3/31 2:00,71105,8761,16.448647
2018/3/31 3:00,70982,8586,15.513652
2018/3/31 4:00,71800,8529,13.214504
2018/3/31 5:00,73860,8590,12.579262
2018/3/31 6:00,77145,8872,12.333994
2018/3/31 7:00,80398,9266,15.508605
2018/3/31 8:00,82339,9482,17.721395
2018/3/31 9:00,82544,9741,19.544211
2018/3/31 10:00,81475,9875,19.180655
2018/3/31 11:00,79765,9906,19.511612
2018/3/31 12:00,77808,9831,18.613776
2018/3/31 13:00,75895,9706,17.596814
2018/3/31 14:00,74255,9498,17.386623
2018/3/31 15:00,73503,9351,17.147562
2018/3/31 16:00,73836,9272,16.88186
2018/3/31 17:00,75441,9297,17.649218
2018/3/31 18:00,77161,9400,17.643231
2018/3/31 19:00,79273,9592,20.878269
2018/3/31 20:00,80745,10000,22.556934
2018/3/31 21:00,79497,10090,21.30051
2018/3/31 22:00,76517,9901,19.739864
2018/3/31 23:00,72972,9539,18.54602
2018/4/1 0:00,70132,9318,17.293521
2018/4/1 1:00,68158,9023,16.483318
2018/4/1 2:00,67131,8847,15.461483
2018/4/1 3:00,66889,8759,14.903048
2018/4/1 4:00,67300,8728,15.320868
2018/4/1 5:00,68794,8811,15.831662
2018/4/1 6:00,71047,8949,16.259075
2018/4/1 7:00,74024,9200,17.321834
2018/4/1 8:00,76593,9262,18.453335
2018/4/1 9:00,78019,9471,21.16659
2018/4/1 10:00,77979,9572,21.201541
2018/4/1 11:00,77370,9601,21.02541
2018/4/1 12:00,76812,9590,20.159965
2018/4/1 13:00,75821,9552,19.35454
2018/4/1 14:00,74789,9469,18.621028
2018/4/1 15:00,74402,9405,18.477601
2018/4/1 16:00,75022,9365,18.509508
2018/4/1 17:00,76692,9452,19.047554
2018/4/1 18:00,78487,9652,19.83223
2018/4/1 19:00,81425,9949,26.324421
2018/4/1 20:00,83821,10496,27.896051
2018/4/1 21:00,82318,10592,24.875261
2018/4/1 22:00,78922,10406,21.626045
2018/4/1 23:00,75162,9996,19.263817
2018/4/2 0:00,72636,9526,19.740281
2018/4/2 1:00,71263,9275,19.146276
2018/4/2 2:00,70987,9170,18.99999
2018/4/2 3:00,71621,9138,18.958887
2018/4/2 4:00,73859,9216,19.403173
2018/4/2 5:00,79483,9559,23.724583
2018/4/2 6:00,88472,10305,34.75927
2018/4/2 7:00,94271,11353,38.430672
2018/4/2 8:00,94936,11811,36.164836
2018/4/2 9:00,94204,11847,33.779805
2018/4/2 10:00,93328,11745,33.346559
2018/4/2 11:00,92157,11663,31.574925
2018/4/2 12:00,90890,11524,28.846242
